annee,tour,departement,departement_nom,nuance,famille_politique,inscrits,votants,abstentions,exprimes,voix,taux_participation,taux_abstention,pct_exprimes,pct_inscrits,ancien_midi_pyrenees,ancien_languedoc_roussillon,typologie
1997,1,34,Hérault,COM,Autres,571885,397400,174485,380217,50154,69.49,30.51,13.19,8.77,False,True,Rural
1997,1,34,Hérault,ECO,Autres,571885,397400,174485,380217,22980,69.49,30.51,6.04,4.02,False,True,Rural
1997,1,34,Hérault,RPR,Droite,571885,397400,174485,380217,20251,69.49,30.51,5.33,3.54,False,True,Rural
1997,1,34,Hérault,DVG,Gauche,571885,397400,174485,380217,18623,69.49,30.51,4.9,3.26,False,True,Rural
1997,1,34,Hérault,DVD,Droite,571885,397400,174485,380217,18413,69.49,30.51,4.84,3.22,False,True,Rural
1997,1,34,Hérault,DIV,Autres,571885,397400,174485,380217,6810,69.49,30.51,1.79,1.19,False,True,Rural
1997,1,34,Hérault,EXD,Autres,571885,397400,174485,380217,1034,69.49,30.51,0.27,0.18,False,True,Rural
1997,1,34,Hérault,PRS,Autres,571885,397400,174485,380217,0,69.49,30.51,0.0,0.0,False,True,Rural
1997,1,46,Lot,SOC,Autres,122889,91741,31148,85870,17930,74.65,25.35,20.88,14.59,True,False,Rural
1997,1,46,Lot,PRS,Autres,122889,91741,31148,85870,14175,74.65,25.35,16.51,11.53,True,False,Rural
1997,1,46,Lot,RPR,Droite,122889,91741,31148,85870,12988,74.65,25.35,15.13,10.57,True,False,Rural
1997,1,46,Lot,UDF,Autres,122889,91741,31148,85870,12291,74.65,25.35,14.31,10.0,True,False,Rural
1997,1,46,Lot,COM,Autres,122889,91741,31148,85870,9929,74.65,25.35,11.56,8.08,True,False,Rural
1997,1,46,Lot,FRN,Extrême droite,122889,91741,31148,85870,6418,74.65,25.35,7.47,5.22,True,False,Rural
1997,1,46,Lot,ECO,Autres,122889,91741,31148,85870,5809,74.65,25.35,6.76,4.73,True,False,Rural
1997,1,46,Lot,DVD,Droite,122889,91741,31148,85870,2226,74.65,25.35,2.59,1.81,True,False,Rural
1997,1,46,Lot,DVG,Gauche,122889,91741,31148,85870,1739,74.65,25.35,2.03,1.42,True,False,Rural
1997,1,46,Lot,DIV,Autres,122889,91741,31148,85870,587,74.65,25.35,0.68,0.48,True,False,Rural
1997,1,46,Lot,EXD,Autres,122889,91741,31148,85870,0,74.65,25.35,0.0,0.0,True,False,Rural
1997,1,48,Lozère,UDF,Autres,56917,42475,14442,40311,19423,74.63,25.37,48.18,34.13,False,True,Rural
1997,1,48,Lozère,SOC,Autres,56917,42475,14442,40311,10008,74.63,25.37,24.83,17.58,False,True,Rural
1997,1,48,Lozère,COM,Autres,56917,42475,14442,40311,3599,74.63,25.37,8.93,6.32,False,True,Rural
1997,1,48,Lozère,FRN,Extrême droite,56917,42475,14442,40311,3327,74.63,25.37,8.25,5.85,False,True,Rural
1997,1,48,Lozère,ECO,Autres,56917,42475,14442,40311,2247,74.63,25.37,5.57,3.95,False,True,Rural
1997,1,48,Lozère,DVD,Droite,56917,42475,14442,40311,1707,74.63,25.37,4.23,3.0,False,True,Rural
1997,1,48,Lozère,RPR,Droite,56917,42475,14442,40311,0,74.63,25.37,0.0,0.0,False,True,Rural
1997,1,48,Lozère,DIV,Autres,56917,42475,14442,40311,0,74.63,25.37,0.0,0.0,False,True,Rural
1997,1,48,Lozère,DVG,Gauche,56917,42475,14442,40311,0,74.63,25.37,0.0,0.0,False,True,Rural
1997,1,48,Lozère,EXD,Autres,56917,42475,14442,40311,0,74.63,25.37,0.0,0.0,False,True,Rural
1997,1,48,Lozère,PRS,Autres,56917,42475,14442,40311,0,74.63,25.37,0.0,0.0,False,True,Rural
1997,1,65,Hautes-Pyrénées,UDF,Autres,170527,118240,52287,111682,37130,69.34,30.66,33.25,21.77,True,False,Rural
1997,1,65,Hautes-Pyrénées,SOC,Autres,170527,118240,52287,111682,26371,69.34,30.66,23.61,15.46,True,False,Rural
1997,1,65,Hautes-Pyrénées,PRS,Autres,170527,118240,52287,111682,10645,69.34,30.66,9.53,6.24,True,False,Rural
1997,1,65,Hautes-Pyrénées,FRN,Extrême droite,170527,118240,52287,111682,10028,69.34,30.66,8.98,5.88,True,False,Rural
1997,1,65,Hautes-Pyrénées,COM,Autres,170527,118240,52287,111682,9871,69.34,30.66,8.84,5.79,True,False,Rural
1997,1,65,Hautes-Pyrénées,ECO,Autres,170527,118240,52287,111682,6620,69.34,30.66,5.93,3.88,True,False,Rural
1997,1,65,Hautes-Pyrénées,DVG,Gauche,170527,118240,52287,111682,4147,69.34,30.66,3.71,2.43,True,False,Rural
1997,1,65,Hautes-Pyrénées,DVD,Droite,170527,118240,52287,111682,2613,69.34,30.66,2.34,1.53,True,False,Rural
1997,1,65,Hautes-Pyrénées,DIV,Autres,170527,118240,52287,111682,645,69.34,30.66,0.58,0.38,True,False,Rural
1997,1,65,Hautes-Pyrénées,EXD,Autres,170527,118240,52287,111682,0,69.34,30.66,0.0,0.0,True,False,Rural
1997,1,65,Hautes-Pyrénées,RPR,Droite,170527,118240,52287,111682,0,69.34,30.66,0.0,0.0,True,False,Rural
1997,1,66,Pyrénées-Orientales,SOC,Autres,265902,184170,81732,176055,39420,69.26,30.74,22.39,14.83,False,True,Rural
1997,1,66,Pyrénées-Orientales,FRN,Extrême droite,265902,184170,81732,176055,37305,69.26,30.74,21.19,14.03,False,True,Rural
1997,1,66,Pyrénées-Orientales,COM,Autres,265902,184170,81732,176055,29949,69.26,30.74,17.01,11.26,False,True,Rural
1997,1,66,Pyrénées-Orientales,UDF,Autres,265902,184170,81732,176055,26368,69.26,30.74,14.98,9.92,False,True,Rural
1997,1,66,Pyrénées-Orientales,RPR,Droite,265902,184170,81732,176055,26042,69.26,30.74,14.79,9.79,False,True,Rural
1997,1,66,Pyrénées-Orientales,ECO,Autres,265902,184170,81732,176055,5799,69.26,30.74,3.29,2.18,False,True,Rural
1997,1,66,Pyrénées-Orientales,DIV,Autres,265902,184170,81732,176055,4342,69.26,30.74,2.47,1.63,False,True,Rural
1997,1,66,Pyrénées-Orientales,DVD,Droite,265902,184170,81732,176055,2944,69.26,30.74,1.67,1.11,False,True,Rural
1997,1,66,Pyrénées-Orientales,DVG,Gauche,265902,184170,81732,176055,843,69.26,30.74,0.48,0.32,False,True,Rural
1997,1,66,Pyrénées-Orientales,EXD,Autres,265902,184170,81732,176055,705,69.26,30.74,0.4,0.27,False,True,Rural
1997,1,66,Pyrénées-Orientales,PRS,Autres,265902,184170,81732,176055,0,69.26,30.74,0.0,0.0,False,True,Rural
1997,1,81,Tarn,SOC,Autres,253204,189929,63275,178622,59939,75.01,24.99,33.56,23.67,True,False,Rural
1997,1,81,Tarn,RPR,Droite,253204,189929,63275,178622,42690,75.01,24.99,23.9,16.86,True,False,Rural
1997,1,81,Tarn,FRN,Extrême droite,253204,189929,63275,178622,24221,75.01,24.99,13.56,9.57,True,False,Rural
1997,1,81,Tarn,COM,Autres,253204,189929,63275,178622,15864,75.01,24.99,8.88,6.27,True,False,Rural
1997,1,81,Tarn,DVD,Droite,253204,189929,63275,178622,13423,75.01,24.99,7.51,5.3,True,False,Rural
1997,1,81,Tarn,ECO,Autres,253204,189929,63275,178622,8845,75.01,24.99,4.95,3.49,True,False,Rural
1997,1,81,Tarn,UDF,Autres,253204,189929,63275,178622,8827,75.01,24.99,4.94,3.49,True,False,Rural
1997,1,81,Tarn,DIV,Autres,253204,189929,63275,178622,1174,75.01,24.99,0.66,0.46,True,False,Rural
1997,1,81,Tarn,DVG,Gauche,253204,189929,63275,178622,794,75.01,24.99,0.44,0.31,True,False,Rural
1997,1,81,Tarn,EXD,Autres,253204,189929,63275,178622,0,75.01,24.99,0.0,0.0,True,False,Rural
1997,1,81,Tarn,PRS,Autres,253204,189929,63275,178622,0,75.01,24.99,0.0,0.0,True,False,Rural
1997,1,82,Tarn-et-Garonne,SOC,Autres,148921,108513,40408,102287,30267,72.87,27.13,29.59,20.32,True,False,Rural
1997,1,82,Tarn-et-Garonne,UDF,Autres,148921,108513,40408,102287,29900,72.87,27.13,29.23,20.08,True,False,Rural
1997,1,82,Tarn-et-Garonne,FRN,Extrême droite,148921,108513,40408,102287,15021,72.87,27.13,14.69,10.09,True,False,Rural
1997,1,82,Tarn-et-Garonne,DVD,Droite,148921,108513,40408,102287,8885,72.87,27.13,8.69,5.97,True,False,Rural
1997,1,82,Tarn-et-Garonne,COM,Autres,148921,108513,40408,102287,8174,72.87,27.13,7.99,5.49,True,False,Rural
1997,1,82,Tarn-et-Garonne,ECO,Autres,148921,108513,40408,102287,5072,72.87,27.13,4.96,3.41,True,False,Rural
1997,1,82,Tarn-et-Garonne,DVG,Gauche,148921,108513,40408,102287,1218,72.87,27.13,1.19,0.82,True,False,Rural
1997,1,82,Tarn-et-Garonne,DIV,Autres,148921,108513,40408,102287,841,72.87,27.13,0.82,0.56,True,False,Rural
1997,1,82,Tarn-et-Garonne,EXD,Autres,148921,108513,40408,102287,0,72.87,27.13,0.0,0.0,True,False,Rural
1997,1,82,Tarn-et-Garonne,RPR,Droite,148921,108513,40408,102287,0,72.87,27.13,0.0,0.0,True,False,Rural
1997,1,82,Tarn-et-Garonne,PRS,Autres,148921,108513,40408,102287,0,72.87,27.13,0.0,0.0,True,False,Rural
1997,2,9,Ariège,SOC,Autres,105936,79278,26658,74141,48239,74.84,25.16,65.06,45.54,True,False,Rural
1997,2,9,Ariège,DVD,Droite,105936,79278,26658,74141,15490,74.84,25.16,20.89,14.62,True,False,Rural
1997,2,9,Ariège,RPR,Droite,105936,79278,26658,74141,10412,74.84,25.16,14.04,9.83,True,False,Rural
1997,2,9,Ariège,ECO,Autres,105936,79278,26658,74141,0,74.84,25.16,0.0,0.0,True,False,Rural
1997,2,9,Ariège,DIV,Autres,105936,79278,26658,74141,0,74.84,25.16,0.0,0.0,True,False,Rural
1997,2,9,Ariège,UDF,Autres,105936,79278,26658,74141,0,74.84,25.16,0.0,0.0,True,False,Rural
1997,2,9,Ariège,FRN,Extrême droite,105936,79278,26658,74141,0,74.84,25.16,0.0,0.0,True,False,Rural
1997,2,9,Ariège,DVG,Gauche,105936,79278,26658,74141,0,74.84,25.16,0.0,0.0,True,False,Rural
1997,2,9,Ariège,COM,Autres,105936,79278,26658,74141,0,74.84,25.16,0.0,0.0,True,False,Rural
1997,2,9,Ariège,PRS,Autres,105936,79278,26658,74141,0,74.84,25.16,0.0,0.0,True,False,Rural
1997,2,11,Aude,SOC,Autres,223954,170979,52975,159388,97596,76.35,23.65,61.23,43.58,False,True,Rural
1997,2,11,Aude,RPR,Droite,223954,170979,52975,159388,43687,76.35,23.65,27.41,19.51,False,True,Rural
1997,2,11,Aude,UDF,Autres,223954,170979,52975,159388,18105,76.35,23.65,11.36,8.08,False,True,Rural
1997,2,11,Aude,ECO,Autres,223954,170979,52975,159388,0,76.35,23.65,0.0,0.0,False,True,Rural
1997,2,11,Aude,DVG,Gauche,223954,170979,52975,159388,0,76.35,23.65,0.0,0.0,False,True,Rural
1997,2,11,Aude,PRS,Autres,223954,170979,52975,159388,0,76.35,23.65,0.0,0.0,False,True,Rural
1997,2,11,Aude,COM,Autres,223954,170979,52975,159388,0,76.35,23.65,0.0,0.0,False,True,Rural
1997,2,11,Aude,FRN,Extrême droite,223954,170979,52975,159388,0,76.35,23.65,0.0,0.0,False,True,Rural
1997,2,11,Aude,DVD,Droite,223954,170979,52975,159388,0,76.35,23.65,0.0,0.0,False,True,Rural
1997,2,11,Aude,DIV,Autres,223954,170979,52975,159388,0,76.35,23.65,0.0,0.0,False,True,Rural
1997,2,12,Aveyron,UDF,Autres,209737,160251,49486,151193,49711,76.41,23.59,32.88,23.7,True,False,Rural
1997,2,12,Aveyron,SOC,Autres,209737,160251,49486,151193,43162,76.41,23.59,28.55,20.58,True,False,Rural
1997,2,12,Aveyron,PRS,Autres,209737,160251,49486,151193,30043,76.41,23.59,19.87,14.32,True,False,Rural
1997,2,12,Aveyron,RPR,Droite,209737,160251,49486,151193,28277,76.41,23.59,18.7,13.48,True,False,Rural
1997,2,12,Aveyron,COM,Autres,209737,160251,49486,151193,0,76.41,23.59,0.0,0.0,True,False,Rural
1997,2,12,Aveyron,FRN,Extrême droite,209737,160251,49486,151193,0,76.41,23.59,0.0,0.0,True,False,Rural
1997,2,12,Aveyron,DIV,Autres,209737,160251,49486,151193,0,76.41,23.59,0.0,0.0,True,False,Rural
1997,2,12,Aveyron,DVD,Droite,209737,160251,49486,151193,0,76.41,23.59,0.0,0.0,True,False,Rural
1997,2,12,Aveyron,DVG,Gauche,209737,160251,49486,151193,0,76.41,23.59,0.0,0.0,True,False,Rural
1997,2,12,Aveyron,ECO,Autres,209737,160251,49486,151193,0,76.41,23.59,0.0,0.0,True,False,Rural
1997,2,30,Gard,SOC,Autres,414359,310311,104048,294809,89941,74.89,25.11,30.51,21.71,False,True,Rural
1997,2,30,Gard,UDF,Autres,414359,310311,104048,294809,69976,74.89,25.11,23.74,16.89,False,True,Rural
1997,2,30,Gard,COM,Autres,414359,310311,104048,294809,52487,74.89,25.11,17.8,12.67,False,True,Rural
1997,2,30,Gard,RPR,Droite,414359,310311,104048,294809,49539,74.89,25.11,16.8,11.96,False,True,Rural
1997,2,30,Gard,FRN,Extrême droite,414359,310311,104048,294809,32866,74.89,25.11,11.15,7.93,False,True,Rural
1997,2,30,Gard,ECO,Autres,414359,310311,104048,294809,0,74.89,25.11,0.0,0.0,False,True,Rural
1997,2,30,Gard,PRS,Autres,414359,310311,104048,294809,0,74.89,25.11,0.0,0.0,False,True,Rural
1997,2,30,Gard,DVD,Droite,414359,310311,104048,294809,0,74.89,25.11,0.0,0.0,False,True,Rural
1997,2,30,Gard,DVG,Gauche,414359,310311,104048,294809,0,74.89,25.11,0.0,0.0,False,True,Rural
1997,2,30,Gard,DIV,Autres,414359,310311,104048,294809,0,74.89,25.11,0.0,0.0,False,True,Rural
1997,2,31,Haute-Garonne,SOC,Autres,649964,478791,171173,450912,243393,73.66,26.34,53.98,37.45,True,False,Rural
1997,2,31,Haute-Garonne,UDF,Autres,649964,478791,171173,450912,97621,73.66,26.34,21.65,15.02,True,False,Rural
1997,2,31,Haute-Garonne,RPR,Droite,649964,478791,171173,450912,92398,73.66,26.34,20.49,14.22,True,False,Rural
1997,2,31,Haute-Garonne,ECO,Autres,649964,478791,171173,450912,17500,73.66,26.34,3.88,2.69,True,False,Rural
1997,2,31,Haute-Garonne,DVG,Gauche,649964,478791,171173,450912,0,73.66,26.34,0.0,0.0,True,False,Rural
1997,2,31,Haute-Garonne,FRN,Extrême droite,649964,478791,171173,450912,0,73.66,26.34,0.0,0.0,True,False,Rural
1997,2,31,Haute-Garonne,DIV,Autres,649964,478791,171173,450912,0,73.66,26.34,0.0,0.0,True,False,Rural
1997,2,31,Haute-Garonne,COM,Autres,649964,478791,171173,450912,0,73.66,26.34,0.0,0.0,True,False,Rural
1997,2,31,Haute-Garonne,PRS,Autres,649964,478791,171173,450912,0,73.66,26.34,0.0,0.0,True,False,Rural
1997,2,31,Haute-Garonne,DVD,Droite,649964,478791,171173,450912,0,73.66,26.34,0.0,0.0,True,False,Rural
1997,2,32,Gers,SOC,Autres,134051,105148,28903,99234,52764,78.44,21.56,53.17,39.36,True,False,Rural
1997,2,32,Gers,UDF,Autres,134051,105148,28903,99234,23662,78.44,21.56,23.84,17.65,True,False,Rural
1997,2,32,Gers,RPR,Droite,134051,105148,28903,99234,22808,78.44,21.56,22.98,17.01,True,False,Rural
1997,2,32,Gers,DIV,Autres,134051,105148,28903,99234,0,78.44,21.56,0.0,0.0,True,False,Rural
1997,2,32,Gers,PRS,Autres,134051,105148,28903,99234,0,78.44,21.56,0.0,0.0,True,False,Rural
1997,2,32,Gers,FRN,Extrême droite,134051,105148,28903,99234,0,78.44,21.56,0.0,0.0,True,False,Rural
1997,2,32,Gers,DVD,Droite,134051,105148,28903,99234,0,78.44,21.56,0.0,0.0,True,False,Rural
1997,2,32,Gers,DVG,Gauche,134051,105148,28903,99234,0,78.44,21.56,0.0,0.0,True,False,Rural
1997,2,32,Gers,ECO,Autres,134051,105148,28903,99234,0,78.44,21.56,0.0,0.0,True,False,Rural
1997,2,32,Gers,COM,Autres,134051,105148,28903,99234,0,78.44,21.56,0.0,0.0,True,False,Rural
1997,2,34,Hérault,SOC,Autres,571831,416199,155632,384111,131811,72.78,27.22,34.32,23.05,False,True,Rural
1997,2,34,Hérault,UDF,Autres,571831,416199,155632,384111,92384,72.78,27.22,24.05,16.16,False,True,Rural
1997,2,34,Hérault,FRN,Extrême droite,571831,416199,155632,384111,65382,72.78,27.22,17.02,11.43,False,True,Rural
1997,2,34,Hérault,DVG,Gauche,571831,416199,155632,384111,42392,72.78,27.22,11.04,7.41,False,True,Rural
1997,2,34,Hérault,COM,Autres,571831,416199,155632,384111,35684,72.78,27.22,9.29,6.24,False,True,Rural
1997,2,34,Hérault,RPR,Droite,571831,416199,155632,384111,16458,72.78,27.22,4.28,2.88,False,True,Rural
1997,2,34,Hérault,ECO,Autres,571831,416199,155632,384111,0,72.78,27.22,0.0,0.0,False,True,Rural
1997,2,34,Hérault,DVD,Droite,571831,416199,155632,384111,0,72.78,27.22,0.0,0.0,False,True,Rural
1997,2,34,Hérault,DIV,Autres,571831,416199,155632,384111,0,72.78,27.22,0.0,0.0,False,True,Rural
1997,2,34,Hérault,PRS,Autres,571831,416199,155632,384111,0,72.78,27.22,0.0,0.0,False,True,Rural
1997,2,46,Lot,SOC,Autres,122885,95638,27247,88578,26893,77.83,22.17,30.36,21.88,True,False,Rural
1997,2,46,Lot,PRS,Autres,122885,95638,27247,88578,24790,77.83,22.17,27.99,20.17,True,False,Rural
1997,2,46,Lot,UDF,Autres,122885,95638,27247,88578,19385,77.83,22.17,21.88,15.77,True,False,Rural
1997,2,46,Lot,RPR,Droite,122885,95638,27247,88578,17510,77.83,22.17,19.77,14.25,True,False,Rural
1997,2,46,Lot,COM,Autres,122885,95638,27247,88578,0,77.83,22.17,0.0,0.0,True,False,Rural
1997,2,46,Lot,FRN,Extrême droite,122885,95638,27247,88578,0,77.83,22.17,0.0,0.0,True,False,Rural
1997,2,46,Lot,DVD,Droite,122885,95638,27247,88578,0,77.83,22.17,0.0,0.0,True,False,Rural
1997,2,46,Lot,DIV,Autres,122885,95638,27247,88578,0,77.83,22.17,0.0,0.0,True,False,Rural
1997,2,46,Lot,DVG,Gauche,122885,95638,27247,88578,0,77.83,22.17,0.0,0.0,True,False,Rural
1997,2,46,Lot,ECO,Autres,122885,95638,27247,88578,0,77.83,22.17,0.0,0.0,True,False,Rural
1997,2,48,Lozère,SOC,Autres,30305,23611,6694,22563,11676,77.91,22.09,51.75,38.53,False,True,Rural
1997,2,48,Lozère,UDF,Autres,30305,23611,6694,22563,10887,77.91,22.09,48.25,35.92,False,True,Rural
1997,2,48,Lozère,ECO,Autres,30305,23611,6694,22563,0,77.91,22.09,0.0,0.0,False,True,Rural
1997,2,48,Lozère,FRN,Extrême droite,30305,23611,6694,22563,0,77.91,22.09,0.0,0.0,False,True,Rural
1997,2,48,Lozère,COM,Autres,30305,23611,6694,22563,0,77.91,22.09,0.0,0.0,False,True,Rural
1997,2,48,Lozère,DIV,Autres,30305,23611,6694,22563,0,77.91,22.09,0.0,0.0,False,True,Rural
1997,2,48,Lozère,DVG,Gauche,30305,23611,6694,22563,0,77.91,22.09,0.0,0.0,False,True,Rural
1997,2,48,Lozère,DVD,Droite,30305,23611,6694,22563,0,77.91,22.09,0.0,0.0,False,True,Rural
1997,2,48,Lozère,PRS,Autres,30305,23611,6694,22563,0,77.91,22.09,0.0,0.0,False,True,Rural
1997,2,48,Lozère,RPR,Droite,30305,23611,6694,22563,0,77.91,22.09,0.0,0.0,False,True,Rural
1997,2,65,Hautes-Pyrénées,UDF,Autres,170498,124267,46231,116779,51130,72.88,27.12,43.78,29.99,True,False,Rural
1997,2,65,Hautes-Pyrénées,SOC,Autres,170498,124267,46231,116779,45497,72.88,27.12,38.96,26.68,True,False,Rural
1997,2,65,Hautes-Pyrénées,PRS,Autres,170498,124267,46231,116779,20152,72.88,27.12,17.26,11.82,True,False,Rural
1997,2,65,Hautes-Pyrénées,ECO,Autres,170498,124267,46231,116779,0,72.88,27.12,0.0,0.0,True,False,Rural
1997,2,65,Hautes-Pyrénées,COM,Autres,170498,124267,46231,116779,0,72.88,27.12,0.0,0.0,True,False,Rural
1997,2,65,Hautes-Pyrénées,FRN,Extrême droite,170498,124267,46231,116779,0,72.88,27.12,0.0,0.0,True,False,Rural
1997,2,65,Hautes-Pyrénées,DVD,Droite,170498,124267,46231,116779,0,72.88,27.12,0.0,0.0,True,False,Rural
1997,2,65,Hautes-Pyrénées,RPR,Droite,170498,124267,46231,116779,0,72.88,27.12,0.0,0.0,True,False,Rural
1997,2,65,Hautes-Pyrénées,DIV,Autres,170498,124267,46231,116779,0,72.88,27.12,0.0,0.0,True,False,Rural
1997,2,65,Hautes-Pyrénées,DVG,Gauche,170498,124267,46231,116779,0,72.88,27.12,0.0,0.0,True,False,Rural
1997,2,66,Pyrénées-Orientales,SOC,Autres,265776,198016,67760,188295,75954,74.5,25.5,40.34,28.58,False,True,Rural
1997,2,66,Pyrénées-Orientales,UDF,Autres,265776,198016,67760,188295,40152,74.5,25.5,21.32,15.11,False,True,Rural
1997,2,66,Pyrénées-Orientales,RPR,Droite,265776,198016,67760,188295,35395,74.5,25.5,18.8,13.32,False,True,Rural
1997,2,66,Pyrénées-Orientales,FRN,Extrême droite,265776,198016,67760,188295,19290,74.5,25.5,10.24,7.26,False,True,Rural
1997,2,66,Pyrénées-Orientales,COM,Autres,265776,198016,67760,188295,17504,74.5,25.5,9.3,6.59,False,True,Rural
1997,2,66,Pyrénées-Orientales,DVD,Droite,265776,198016,67760,188295,0,74.5,25.5,0.0,0.0,False,True,Rural
1997,2,66,Pyrénées-Orientales,PRS,Autres,265776,198016,67760,188295,0,74.5,25.5,0.0,0.0,False,True,Rural
1997,2,66,Pyrénées-Orientales,ECO,Autres,265776,198016,67760,188295,0,74.5,25.5,0.0,0.0,False,True,Rural
1997,2,66,Pyrénées-Orientales,DIV,Autres,265776,198016,67760,188295,0,74.5,25.5,0.0,0.0,False,True,Rural
1997,2,66,Pyrénées-Orientales,DVG,Gauche,265776,198016,67760,188295,0,74.5,25.5,0.0,0.0,False,True,Rural
1997,2,81,Tarn,SOC,Autres,253161,199402,53759,185254,99748,78.76,21.24,53.84,39.4,True,False,Rural
1997,2,81,Tarn,RPR,Droite,253161,199402,53759,185254,71627,78.76,21.24,38.66,28.29,True,False,Rural
1997,2,81,Tarn,UDF,Autres,253161,199402,53759,185254,13879,78.76,21.24,7.49,5.48,True,False,Rural
1997,2,81,Tarn,COM,Autres,253161,199402,53759,185254,0,78.76,21.24,0.0,0.0,True,False,Rural
1997,2,81,Tarn,PRS,Autres,253161,199402,53759,185254,0,78.76,21.24,0.0,0.0,True,False,Rural
1997,2,81,Tarn,DVG,Gauche,253161,199402,53759,185254,0,78.76,21.24,0.0,0.0,True,False,Rural
1997,2,81,Tarn,ECO,Autres,253161,199402,53759,185254,0,78.76,21.24,0.0,0.0,True,False,Rural
1997,2,81,Tarn,DVD,Droite,253161,199402,53759,185254,0,78.76,21.24,0.0,0.0,True,False,Rural
1997,2,81,Tarn,FRN,Extrême droite,253161,199402,53759,185254,0,78.76,21.24,0.0,0.0,True,False,Rural
1997,2,81,Tarn,DIV,Autres,253161,199402,53759,185254,0,78.76,21.24,0.0,0.0,True,False,Rural
1997,2,82,Tarn-et-Garonne,SOC,Autres,148861,115337,33524,107660,55828,77.48,22.52,51.86,37.5,True,False,Rural
1997,2,82,Tarn-et-Garonne,UDF,Autres,148861,115337,33524,107660,51832,77.48,22.52,48.14,34.82,True,False,Rural
1997,2,82,Tarn-et-Garonne,COM,Autres,148861,115337,33524,107660,0,77.48,22.52,0.0,0.0,True,False,Rural
1997,2,82,Tarn-et-Garonne,FRN,Extrême droite,148861,115337,33524,107660,0,77.48,22.52,0.0,0.0,True,False,Rural
1997,2,82,Tarn-et-Garonne,DIV,Autres,148861,115337,33524,107660,0,77.48,22.52,0.0,0.0,True,False,Rural
1997,2,82,Tarn-et-Garonne,PRS,Autres,148861,115337,33524,107660,0,77.48,22.52,0.0,0.0,True,False,Rural
1997,2,82,Tarn-et-Garonne,DVD,Droite,148861,115337,33524,107660,0,77.48,22.52,0.0,0.0,True,False,Rural
1997,2,82,Tarn-et-Garonne,ECO,Autres,148861,115337,33524,107660,0,77.48,22.52,0.0,0.0,True,False,Rural
1997,2,82,Tarn-et-Garonne,DVG,Gauche,148861,115337,33524,107660,0,77.48,22.52,0.0,0.0,True,False,Rural
1997,2,82,Tarn-et-Garonne,RPR,Droite,148861,115337,33524,107660,0,77.48,22.52,0.0,0.0,True,False,Rural
2002,1,9,Ariège,SOC,Autres,109249,75311,33938,72987,30036,68.94,31.06,41.15,27.49,True,False,Rural
2002,1,9,Ariège,UMP,Droite,109249,75311,33938,72987,11969,68.94,31.06,16.4,10.96,True,False,Rural
2002,1,9,Ariège,FN,Extrême droite,109249,75311,33938,72987,6331,68.94,31.06,8.67,5.8,True,False,Rural
2002,1,9,Ariège,DVD,Droite,109249,75311,33938,72987,5941,68.94,31.06,8.14,5.44,True,False,Rural
2002,1,9,Ariège,COM,Autres,109249,75311,33938,72987,4338,68.94,31.06,5.94,3.97,True,False,Rural
2002,1,9,Ariège,CPNT,Autres,109249,75311,33938,72987,4283,68.94,31.06,5.87,3.92,True,False,Rural
2002,1,9,Ariège,VEC,Écologie,109249,75311,33938,72987,2498,68.94,31.06,3.42,2.29,True,False,Rural
2002,1,9,Ariège,LCR,Autres,109249,75311,33938,72987,1819,68.94,31.06,2.49,1.67,True,False,Rural
2002,1,9,Ariège,DVG,Gauche,109249,75311,33938,72987,1431,68.94,31.06,1.96,1.31,True,False,Rural
2002,1,9,Ariège,MPF,Autres,109249,75311,33938,72987,987,68.94,31.06,1.35,0.9,True,False,Rural
2002,1,9,Ariège,EXD,Autres,109249,75311,33938,72987,713,68.94,31.06,0.98,0.65,True,False,Rural
2002,1,9,Ariège,ECO,Autres,109249,75311,33938,72987,584,68.94,31.06,0.8,0.53,True,False,Rural
2002,1,9,Ariège,REG,Autres,109249,75311,33938,72987,517,68.94,31.06,0.71,0.47,True,False,Rural
2002,1,9,Ariège,MNR,Autres,109249,75311,33938,72987,462,68.94,31.06,0.63,0.42,True,False,Rural
